#TYPE System.Management.Automation.PSCustomObject
"Name","Quality","Rarity","Slot","Hero","Availibility","Descriptor","Link"
"Lycosidae's Favor","Standard"," Immortal"," N/A"," Broodmother"," Not Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297158307"
"Krobeling","Standard"," Immortal"," Courier"," Other"," Tradable",,"http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_9297597210"
"Krobeling","Standard"," Immortal"," Courier"," Other"," Tradable",,"http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297158273"
"hield of the Dark Conqueror","Standard"," Mythical"," Off-Hand"," Chaos Knight"," Not Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8770673003"
"hield of the Dark Conqueror","Standard"," Mythical"," Off-Hand"," Chaos Knight"," Not Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297158244"
"Hat of the Cunning Corsair","Standard"," Mythical"," Head"," Riki"," Not Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_10976501603"
"Hat of the Cunning Corsair","Standard"," Mythical"," Head"," Riki"," Not Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297158227"
"Embrace of the Agaric Flourish","Standard"," Common"," Arms"," Treant Protector"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297158210"
"Embrace of the Agaric Flourish","Standard"," Common"," Arms"," Treant Protector"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297158206"
"Bracers of the Sunwarrior","Standard"," Common"," Arms"," Phantom Lancer"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297158192"
"Bracers of the Sunwarrior","Standard"," Common"," Arms"," Phantom Lancer"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297158181"
"Maraxiform's Ire","Standard"," Immortal"," Back"," Clinkz"," Not Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_11810092027"
"Maraxiform's Ire","Standard"," Immortal"," Back"," Clinkz"," Not Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297158167"
"Reminiscence of Dreams Loading Screen","Standard"," Common"," Loading Screen"," Other"," Tradable",,"http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297158160"
"Reminiscence of Dreams Loading Screen","Standard"," Common"," Loading Screen"," Other"," Tradable",,"http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297162025"
"Garb of the Wailing Inferno","Standard"," Uncommon"," Back"," Warlock"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297162015"
"Garb of the Wailing Inferno","Standard"," Uncommon"," Back"," Warlock"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297162009"
"Bag of the Wailing Inferno","Standard"," Uncommon"," Belt"," Warlock"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297161999"
"Bag of the Wailing Inferno","Standard"," Uncommon"," Belt"," Warlock"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297161969"
"Amberlight Sarong","Standard"," Uncommon"," Belt"," Enchantress"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297161944"
"Amberlight Sarong","Standard"," Uncommon"," Belt"," Enchantress"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297161895"
"Origins of Faith","Standard"," Immortal"," Armor"," Anti-Mage"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_12135406402"
"Origins of Faith","Standard"," Immortal"," Armor"," Anti-Mage"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_12135352109"
"Cursed Zealot Loading Screen","Standard"," Uncommon"," Loading Screen"," Other"," Tradable",,"http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297161819"
"Cursed Zealot Loading Screen","Standard"," Uncommon"," Loading Screen"," Other"," Tradable",,"http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297161783"
"Belt of the Endless Plane","Standard"," Uncommon"," Belt"," Faceless Void"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297161754"
"Belt of the Endless Plane","Standard"," Uncommon"," Belt"," Faceless Void"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297161750"
"Hunt of the Weeping Beast Loading Screen","Standard"," Uncommon"," Loading Screen"," Other"," Tradable",,"http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297161725"
"Hunt of the Weeping Beast Loading Screen","Standard"," Uncommon"," Loading Screen"," Other"," Tradable",,"http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_10976491094"
"hard of the Lost Star Loading Screen","Standard"," Uncommon"," Loading Screen"," Other"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297161705"
"hard of the Lost Star Loading Screen","Standard"," Uncommon"," Loading Screen"," Other"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297161685"
"Empire of the Lightning Lord Loading Screen","Standard"," Uncommon"," Loading Screen"," Other"," Tradable",,"http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297161647"
"Empire of the Lightning Lord Loading Screen","Standard"," Uncommon"," Loading Screen"," Other"," Tradable",,"http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297161614"
"The Andestian Sentinel Loading Screen","Standard"," Uncommon"," Loading Screen"," Other"," Tradable",,"http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297161600"
"The Andestian Sentinel Loading Screen","Standard"," Uncommon"," Loading Screen"," Other"," Tradable",,"http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297161578"
"Forgotten Tactician Loading Screen","Standard"," Uncommon"," Loading Screen"," Other"," Tradable",,"http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297161543"
"Forgotten Tactician Loading Screen","Standard"," Uncommon"," Loading Screen"," Other"," Tradable",,"http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297161512"
"Battle Dress of the Proven Loading Screen","Standard"," Uncommon"," Loading Screen"," Other"," Tradable",,"http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297161485"
"Battle Dress of the Proven Loading Screen","Standard"," Uncommon"," Loading Screen"," Other"," Tradable",,"http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297161438"
"Winter 2016 Loading Screen II","Standard"," Uncommon"," Loading Screen"," Other"," Tradable",,"http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297161422"
"Winter 2016 Loading Screen II","Standard"," Uncommon"," Loading Screen"," Other"," Tradable",,"http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297161412"
"Winter 2016 Loading Screen I","Standard"," Uncommon"," Loading Screen"," Other"," Tradable",,"http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297161409"
"Winter 2016 Loading Screen I","Standard"," Uncommon"," Loading Screen"," Other"," Tradable",,"http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297161365"
"Dancer of the Spiteful Eye Loading Screen","Standard"," Uncommon"," Loading Screen"," Other"," Tradable",,"http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297161342"
"Dancer of the Spiteful Eye Loading Screen","Standard"," Uncommon"," Loading Screen"," Other"," Tradable",,"http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297161314"
"Flowering Shade Loading Screen","Standard"," Uncommon"," Loading Screen"," Other"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297161208"
"Flowering Shade Loading Screen","Standard"," Uncommon"," Loading Screen"," Other"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297161196"
"Jolly Roger Loading Screen","Standard"," Uncommon"," Loading Screen"," Other"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297161153"
"Jolly Roger Loading Screen","Standard"," Uncommon"," Loading Screen"," Other"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297161151"
"Three Virtues","Standard"," Uncommon"," HUD Skin"," Other"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297161103"
"Three Virtues","Standard"," Uncommon"," HUD Skin"," Other"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297161093"
"Brood Hunter","Standard"," Uncommon"," HUD Skin"," Other"," Tradable",,"http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297161086"
"Brood Hunter","Standard"," Uncommon"," HUD Skin"," Other"," Tradable",,"http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297161018"
"Coral the Furryfish Loading Screen","Standard"," Uncommon"," Loading Screen"," Other"," Tradable",,"http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297160878"
"Coral the Furryfish Loading Screen","Standard"," Uncommon"," Loading Screen"," Other"," Tradable",,"http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_10914548937"
"Wyrmwrought Flare","Standard"," Immortal"," Belt"," Lina"," Not Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_11132114799"
"Wyrmwrought Flare","Standard"," Immortal"," Belt"," Lina"," Not Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_10885982732"
"word of the Eldwurm Crest","Standard"," Mythical"," Weapon"," Dragon Knight"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_10914547874"
"word of the Eldwurm Crest","Standard"," Mythical"," Weapon"," Dragon Knight"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_9297597201"
"Pyrexaec Floe","Standard"," Immortal"," Head"," Jakiro"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_12135339436"
"Pyrexaec Floe","Standard"," Immortal"," Head"," Jakiro"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_11810119008"
"Baneful Devotion","Standard"," Immortal"," Head"," Legion Commander"," Not Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_11810130936"
"Baneful Devotion","Standard"," Immortal"," Head"," Legion Commander"," Not Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297160525"
"Transversant Soul","Standard"," Immortal"," Shoulder"," Spectre"," Not Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_11810134136"
"Transversant Soul","Standard"," Immortal"," Shoulder"," Spectre"," Not Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297160501"
"Acolyte Priest's Headdress","Standard"," Uncommon"," Back"," Dazzle"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297160493"
"Acolyte Priest's Headdress","Standard"," Uncommon"," Back"," Dazzle"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297160314"
"Bottom Watcher","Standard"," Uncommon"," Ward"," Other"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297160309"
"Bottom Watcher","Standard"," Uncommon"," Ward"," Other"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297160267"
"Umbral Skirt","Standard"," Uncommon"," Legs"," Vengeful Spirit"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297160182"
"Umbral Skirt","Standard"," Uncommon"," Legs"," Vengeful Spirit"," Tradable","","http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_11810135812"
"Eye of the Beholder Loading Screen","Standard"," Uncommon"," Loading Screen"," Other"," Tradable",,"http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297160147"
"Eye of the Beholder Loading Screen","Standard"," Uncommon"," Loading Screen"," Other"," Tradable",,"http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297160144"
"Wolf Pack","Standard"," Uncommon"," Loading Screen"," Other"," Tradable",,"http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297160141"
"Wolf Pack","Standard"," Uncommon"," Loading Screen"," Other"," Tradable",,"http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297160133"
"Tethered Spirits","Standard"," Uncommon"," Loading Screen"," Other"," Tradable",,"http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297160113"
"Tethered Spirits","Standard"," Uncommon"," Loading Screen"," Other"," Tradable",,"http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297160110"
"Pure Skill","Standard"," Uncommon"," Loading Screen"," Other"," Tradable",,"http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297160105"
"Pure Skill","Standard"," Uncommon"," Loading Screen"," Other"," Tradable",,"http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297160103"
"One's Legion","Standard"," Uncommon"," Loading Screen"," Other"," Tradable",,"http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297160101"
"One's Legion","Standard"," Uncommon"," Loading Screen"," Other"," Tradable",,"http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297160084"
"Galloping Light","Standard"," Uncommon"," Loading Screen"," Other"," Tradable",,"http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297160077"
"Galloping Light","Standard"," Uncommon"," Loading Screen"," Other"," Tradable",,"http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297160071"
"Blade and Bow","Standard"," Uncommon"," Loading Screen"," Other"," Tradable",,"http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297160067"
"Blade and Bow","Standard"," Uncommon"," Loading Screen"," Other"," Tradable",,"http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297160057"
"Guardians of Nature","Standard"," Uncommon"," Loading Screen"," Other"," Tradable",,"http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297160047"
"Guardians of Nature","Standard"," Uncommon"," Loading Screen"," Other"," Tradable",,"http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297160043"
"Monument","Standard"," Uncommon"," Loading Screen"," Other"," Tradable",,"http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297160039"
"Monument","Standard"," Uncommon"," Loading Screen"," Other"," Tradable",,"http://steamcommunity.com/profiles/76561198161389877/inventory/#570_2_8297159874"
